user_id,height_cm,weight_kg,sex,wrist_height_cm,axilla_height_cm,ideal_overall_cm,ideal_grip_cm,wrist_estimated,axilla_estimated
U02674,178.5,74.2,M,84.0,134.7,129.7,84.0,False,False
U00464,178.5,79.1,M,83.8,135.4,130.4,83.8,False,False
U02545,178.5,71.8,M,82.8,133.7,128.7,82.8,False,False
U00263,178.5,87.1,M,84.6,133.9,128.9,84.6,False,False
U01558,178.5,95.6,M,86.7,135.9,130.9,86.7,False,False
U03506,178.5,81.2,M,84.8,136.3,131.3,84.8,False,False
U00512,178.5,75.0,M,85.5,136.1,131.1,85.5,False,False
U01512,178.5,92.0,M,85.0,135.4,130.4,85.0,False,False
U01392,178.5,97.2,M,84.4,135.6,130.6,84.4,False,False
U01555,178.5,91.6,M,85.5,136.6,131.6,85.5,False,False
U02364,178.5,119.7,M,84.4,136.7,131.7,84.4,False,False
U00782,178.5,84.8,M,85.8,136.2,131.2,85.8,False,False
U03194,178.5,106.9,M,85.4,132.2,127.2,85.4,False,False
U01186,178.5,107.0,M,84.0,134.4,129.4,84.0,False,False
U00093,178.5,73.7,M,84.6,134.4,129.4,84.6,False,False
U01223,178.5,103.8,M,88.3,132.8,127.8,88.3,False,False
U01256,178.5,71.1,M,85.8,135.0,130.0,85.8,False,False
U01080,178.5,82.8,M,89.5,136.9,131.9,89.5,False,False
U01285,178.5,96.2,M,84.2,135.2,130.2,84.2,False,False
U00760,178.5,71.7,M,91.8,139.3,134.3,91.8,False,False
U01308,178.5,102.1,M,90.6,138.2,133.2,90.6,False,False
U02201,178.5,76.2,M,83.1,134.7,129.7,83.1,False,False
U00035,178.5,67.5,M,84.5,133.9,128.9,84.5,False,False
U03406,178.6,130.2,M,89.6,136.2,131.2,89.6,False,False
U03962,178.6,98.0,M,84.3,133.3,128.3,84.3,False,False
U02815,178.6,85.8,M,85.4,136.3,131.3,85.4,False,False
U03630,178.6,75.8,M,91.2,137.0,132.0,91.2,False,False
U02768,178.6,109.3,M,88.6,136.8,131.8,88.6,False,False
U02787,178.6,74.7,M,84.8,135.3,130.3,84.8,False,False
U02736,178.6,78.2,M,84.3,134.5,129.5,84.3,False,False
U02989,178.6,99.5,M,88.8,137.1,132.1,88.8,False,False
U01830,178.6,82.5,M,85.5,132.7,127.7,85.5,False,False
U00432,178.6,78.0,M,84.8,135.4,130.4,84.8,False,False
U03848,178.6,102.1,M,86.1,133.3,128.3,86.1,False,False
U02339,178.6,72.5,M,87.3,135.8,130.8,87.3,False,False
U03340,178.6,94.7,M,87.2,134.8,129.8,87.2,False,False
U00566,178.6,72.2,M,85.5,135.6,130.6,85.5,False,False
U02389,178.6,123.1,M,89.7,134.7,129.7,89.7,False,False
U00508,178.6,63.0,M,80.7,136.3,131.3,80.7,False,False
U03361,178.6,84.2,M,86.2,135.4,130.4,86.2,False,False
U01109,178.6,109.9,M,91.0,136.1,131.1,91.0,False,False
U03377,178.6,113.5,M,86.5,135.0,130.0,86.5,False,False
U00099,178.6,74.4,M,84.5,133.7,128.7,84.5,False,False
U01517,178.6,96.7,M,85.4,136.0,131.0,85.4,False,False
U02445,178.7,102.1,M,86.9,134.9,129.9,86.9,False,False
U02670,178.7,64.0,M,84.0,134.4,129.4,84.0,False,False
U00999,178.7,89.9,M,85.9,136.6,131.6,85.9,False,False
U01819,178.7,57.2,M,90.7,136.5,131.5,90.7,False,False
U03595,178.7,109.6,M,90.1,135.5,130.5,90.1,False,False
U02771,178.7,89.4,M,86.1,134.4,129.4,86.1,False,False
U03293,178.7,104.3,M,91.8,136.2,131.2,91.8,False,False
U05478,178.7,82.4,F,90.0,137.2,132.2,90.0,False,False
U00684,178.7,97.4,M,89.5,136.7,131.7,89.5,False,False
U02017,178.7,80.4,M,85.4,134.1,129.1,85.4,False,False
U01099,178.7,93.4,M,87.7,134.8,129.8,87.7,False,False
U03083,178.7,87.7,M,86.6,134.6,129.6,86.6,False,False
U03746,178.7,87.1,M,87.1,134.9,129.9,87.1,False,False
U00709,178.7,83.6,M,88.7,137.1,132.1,88.7,False,False
U00673,178.7,90.0,M,88.1,135.8,130.8,88.1,False,False
U03871,178.7,68.4,M,88.6,138.4,133.4,88.6,False,False
U02500,178.7,99.2,M,82.5,133.7,128.7,82.5,False,False
U01650,178.8,101.1,M,86.1,136.5,131.5,86.1,False,False
U01751,178.8,99.6,M,87.4,136.5,131.5,87.4,False,False
U03777,178.8,73.5,M,84.5,134.9,129.9,84.5,False,False
U03958,178.8,80.7,M,89.2,136.3,131.3,89.2,False,False
U03762,178.8,84.2,M,86.2,133.6,128.6,86.2,False,False
U02997,178.8,85.7,M,87.6,136.0,131.0,87.6,False,False
U02070,178.8,77.7,M,86.5,134.3,129.3,86.5,False,False
U03940,178.8,95.0,M,84.5,134.8,129.8,84.5,False,False
U01625,178.8,63.8,M,86.9,136.1,131.1,86.9,False,False
U02758,178.8,82.1,M,87.1,138.9,133.9,87.1,False,False
U03612,178.8,78.6,M,89.9,135.6,130.6,89.9,False,False
U02678,178.8,80.8,M,87.1,137.4,132.4,87.1,False,False
U00992,178.8,112.0,M,89.3,138.3,133.3,89.3,False,False
U00551,178.8,89.4,M,87.2,137.6,132.6,87.2,False,False
U03495,178.8,90.7,M,86.4,134.9,129.9,86.4,False,False
U03357,178.8,74.7,M,84.7,135.7,130.7,84.7,False,False
U00970,178.8,105.1,M,86.9,132.5,127.5,86.9,False,False
U01789,178.8,79.1,M,87.5,133.3,128.3,87.5,False,False
U05323,178.8,99.6,F,87.0,133.3,128.3,87.0,False,False
U00132,178.8,89.8,M,79.7,133.6,128.6,79.7,False,False
U04014,178.8,67.0,M,85.4,136.0,131.0,85.4,False,False
U00787,178.8,92.5,M,85.6,138.3,133.3,85.6,False,False
U03561,178.8,88.8,M,88.8,137.0,132.0,88.8,False,False
U02850,178.8,83.1,M,88.8,137.7,132.7,88.8,False,False
U01348,178.8,85.0,M,84.7,134.8,129.8,84.7,False,False
U03210,178.8,100.8,M,88.7,137.5,132.5,88.7,False,False
U04077,178.8,84.8,M,87.0,134.4,129.4,87.0,False,False
U03523,178.8,88.9,M,81.5,133.6,128.6,81.5,False,False
U03316,178.8,96.5,M,85.3,136.3,131.3,85.3,False,False
U00386,178.9,109.9,M,86.9,136.2,131.2,86.9,False,False
U03179,178.9,93.8,M,85.8,134.8,129.8,85.8,False,False
U04394,178.9,84.5,F,82.1,137.7,132.7,82.1,False,False
U02978,178.9,104.9,M,89.4,135.5,130.5,89.4,False,False
U00151,178.9,96.6,M,84.8,134.1,129.1,84.8,False,False
U04426,178.9,92.4,F,84.6,136.4,131.4,84.6,False,False
U03897,178.9,77.6,M,87.6,137.8,132.8,87.6,False,False
U03197,178.9,60.6,M,90.2,138.9,133.9,90.2,False,False
U02029,178.9,97.2,M,87.3,135.5,130.5,87.3,False,False
U00423,178.9,100.8,M,86.4,134.0,129.0,86.4,False,False
U00815,178.9,81.2,M,85.0,134.4,129.4,85.0,False,False
U03460,178.9,99.1,M,86.4,136.0,131.0,86.4,False,False
U03999,178.9,95.7,M,87.3,135.6,130.6,87.3,False,False
U05514,178.9,80.8,F,91.8,137.2,132.2,91.8,False,False
U01880,178.9,80.1,M,84.9,134.5,129.5,84.9,False,False
U02551,178.9,63.3,M,83.5,137.3,132.3,83.5,False,False
U01185,178.9,91.9,M,83.1,135.1,130.1,83.1,False,False
U03737,179.0,79.7,M,85.2,135.8,130.8,85.2,False,False
U03372,179.0,96.7,M,84.8,135.2,130.2,84.8,False,False
U04444,179.0,79.3,F,90.7,137.5,132.5,90.7,False,False
U03391,179.0,77.8,M,85.0,135.4,130.4,85.0,False,False
U03886,179.0,91.3,M,87.2,135.4,130.4,87.2,False,False
U02503,179.0,75.0,M,84.9,134.5,129.5,84.9,False,False
U02435,179.0,110.8,M,85.9,132.2,127.2,85.9,False,False
U01728,179.0,90.3,M,88.6,134.7,129.7,88.6,False,False
U01001,179.0,82.3,M,84.9,135.7,130.7,84.9,False,False
U02047,179.0,62.1,M,83.6,137.3,132.3,83.6,False,False
U03915,179.0,75.0,M,85.1,134.3,129.3,85.1,False,False
U01742,179.0,85.5,M,84.7,136.6,131.6,84.7,False,False
U02843,179.0,77.3,M,83.8,134.8,129.8,83.8,False,False
U01658,179.0,89.1,M,88.2,136.8,131.8,88.2,False,False
U03927,179.0,91.4,M,87.0,135.0,130.0,87.0,False,False
U00296,179.0,89.5,M,89.1,135.0,130.0,89.1,False,False
U02209,179.0,94.1,M,87.9,136.1,131.1,87.9,False,False
U00103,179.0,92.0,M,84.7,135.4,130.4,84.7,False,False
U01067,179.0,81.9,M,81.1,133.4,128.4,81.1,False,False
U01433,179.0,112.1,M,82.9,133.8,128.8,82.9,False,False
U01407,179.0,86.9,M,85.9,133.3,128.3,85.9,False,False
U02236,179.0,86.7,M,87.4,134.4,129.4,87.4,False,False
U00764,179.0,94.9,M,87.3,135.6,130.6,87.3,False,False
U03243,179.0,79.7,M,88.8,138.0,133.0,88.8,False,False
U02149,179.0,77.8,M,86.0,136.0,131.0,86.0,False,False
U01631,179.0,106.0,M,86.7,133.4,128.4,86.7,False,False
U04041,179.0,93.2,M,86.5,136.8,131.8,86.5,False,False
U03257,179.0,87.9,M,85.6,132.7,127.7,85.6,False,False
U01388,179.0,87.7,M,85.9,135.4,130.4,85.9,False,False
U02977,179.0,106.2,M,87.7,135.2,130.2,87.7,False,False
U01241,179.0,99.7,M,90.1,137.9,132.9,90.1,False,False
U02592,179.0,90.0,M,88.2,135.9,130.9,88.2,False,False
U01181,179.0,103.4,M,89.1,134.6,129.6,89.1,False,False
U01263,179.0,100.7,M,88.7,134.7,129.7,88.7,False,False
U03261,179.0,107.4,M,87.6,135.6,130.6,87.6,False,False
U01462,179.0,81.8,M,83.7,133.3,128.3,83.7,False,False
U03272,179.0,74.1,M,86.5,136.0,131.0,86.5,False,False
U00036,179.1,88.4,M,86.2,136.6,131.6,86.2,False,False
U00096,179.1,77.5,M,85.4,136.7,131.7,85.4,False,False
U00306,179.1,111.4,M,83.8,135.5,130.5,83.8,False,False
U01037,179.1,96.3,M,85.0,135.6,130.6,85.0,False,False
U01318,179.1,87.9,M,87.5,135.5,130.5,87.5,False,False
U00084,179.1,74.4,M,86.9,134.8,129.8,86.9,False,False
U00101,179.1,86.6,M,85.8,135.8,130.8,85.8,False,False
U02782,179.1,67.6,M,82.6,134.5,129.5,82.6,False,False
U00399,179.1,93.1,M,88.6,136.8,131.8,88.6,False,False
U00822,179.1,100.3,M,87.8,135.9,130.9,87.8,False,False
U00886,179.1,105.5,M,85.9,134.7,129.7,85.9,False,False
U02565,179.1,90.2,M,87.5,137.8,132.8,87.5,False,False
U02458,179.1,70.0,M,85.1,134.3,129.3,85.1,False,False
U02508,179.1,87.4,M,87.3,133.9,128.9,87.3,False,False
U02184,179.1,83.8,M,87.1,136.1,131.1,87.1,False,False
U01809,179.2,89.5,M,85.8,135.3,130.3,85.8,False,False
U00921,179.2,70.0,M,84.8,136.2,131.2,84.8,False,False
U03685,179.2,80.2,M,84.3,133.6,128.6,84.3,False,False
U00164,179.2,112.3,M,87.3,134.4,129.4,87.3,False,False
U01762,179.2,88.6,M,85.2,133.5,128.5,85.2,False,False
U00746,179.2,108.2,M,88.2,135.3,130.3,88.2,False,False
U04042,179.2,95.5,M,87.8,137.0,132.0,87.8,False,False
U01503,179.2,77.7,M,83.1,132.7,127.7,83.1,False,False
U03991,179.2,82.8,M,86.4,136.3,131.3,86.4,False,False
U03988,179.2,67.6,M,89.7,139.3,134.3,89.7,False,False
U01458,179.2,87.5,M,81.5,136.6,131.6,81.5,False,False
U02730,179.2,109.6,M,87.2,134.8,129.8,87.2,False,False
U01464,179.2,104.7,M,92.3,136.0,131.0,92.3,False,False
U01335,179.2,74.6,M,84.0,133.5,128.5,84.0,False,False
U01066,179.2,75.3,M,85.4,136.4,131.4,85.4,False,False
U00341,179.2,78.5,M,86.4,137.6,132.6,86.4,False,False
U01899,179.2,81.6,M,88.8,137.1,132.1,88.8,False,False
U02025,179.2,62.3,M,87.0,136.3,131.3,87.0,False,False
U01537,179.2,91.6,M,87.5,135.0,130.0,87.5,False,False
U03801,179.2,86.1,M,90.2,136.7,131.7,90.2,False,False
U03327,179.3,78.3,M,84.3,136.4,131.4,84.3,False,False
U05650,179.3,77.3,F,92.8,136.4,131.4,92.8,False,False
U00905,179.3,76.6,M,84.8,136.5,131.5,84.8,False,False
U03602,179.3,85.1,M,86.5,136.1,131.1,86.5,False,False
U01530,179.3,90.1,M,89.7,135.2,130.2,89.7,False,False
U01955,179.3,89.2,M,86.1,134.5,129.5,86.1,False,False
U03147,179.3,100.2,M,90.5,135.0,130.0,90.5,False,False
U00530,179.3,81.9,M,88.0,136.6,131.6,88.0,False,False
U02097,179.3,82.0,M,86.5,137.3,132.3,86.5,False,False
U03817,179.3,82.6,M,83.8,133.0,128.0,83.8,False,False
U00590,179.3,91.8,M,86.6,136.3,131.3,86.6,False,False
U02763,179.3,88.8,M,85.9,132.3,127.3,85.9,False,False
U03853,179.3,101.2,M,90.8,137.0,132.0,90.8,False,False
U02365,179.3,100.4,M,82.1,136.2,131.2,82.1,False,False
U02616,179.3,79.7,M,83.2,135.8,130.8,83.2,False,False
U01855,179.3,77.5,M,87.5,136.8,131.8,87.5,False,False
U00127,179.3,82.2,M,83.3,136.8,131.8,83.3,False,False
U03638,179.3,87.9,M,87.5,136.8,131.8,87.5,False,False
U04012,179.3,88.3,M,86.8,136.9,131.9,86.8,False,False
U01981,179.4,104.6,M,90.4,138.3,133.3,90.4,False,False
U00020,179.4,90.8,M,84.9,135.1,130.1,84.9,False,False
U01921,179.4,90.2,M,84.6,136.6,131.6,84.6,False,False
U02240,179.4,87.2,M,85.9,134.7,129.7,85.9,False,False
U03121,179.4,64.5,M,85.4,136.8,131.8,85.4,False,False
U02861,179.4,69.1,M,85.1,135.7,130.7,85.1,False,False
U01081,179.4,84.0,M,86.6,136.9,131.9,86.6,False,False
U02424,179.4,89.9,M,86.9,137.0,132.0,86.9,False,False
U01786,179.4,89.4,M,85.8,135.7,130.7,85.8,False,False
U03170,179.4,91.7,M,88.8,135.8,130.8,88.8,False,False
U03318,179.4,70.5,M,85.9,137.5,132.5,85.9,False,False
U00792,179.4,108.3,M,86.4,135.5,130.5,86.4,False,False
U00851,179.4,85.6,M,87.8,135.9,130.9,87.8,False,False
U00847,179.4,81.8,M,88.4,137.5,132.5,88.4,False,False
U02668,179.4,82.8,M,86.1,137.9,132.9,86.1,False,False
U00887,179.4,89.8,M,87.6,134.5,129.5,87.6,False,False
U00907,179.4,104.7,M,82.8,134.9,129.9,82.8,False,False
U02699,179.4,81.0,M,85.5,136.8,131.8,85.5,False,False
U00914,179.4,78.2,M,87.6,136.2,131.2,87.6,False,False
U00115,179.5,98.7,M,88.9,136.5,131.5,88.9,False,False
U00028,179.5,79.3,M,87.3,136.3,131.3,87.3,False,False
U02479,179.5,76.7,M,82.2,135.9,130.9,82.2,False,False
U00375,179.5,87.6,M,84.6,135.6,130.6,84.6,False,False
U00415,179.5,96.2,M,86.8,135.0,130.0,86.8,False,False
U00242,179.5,107.9,M,84.7,134.8,129.8,84.7,False,False
U01369,179.5,96.8,M,88.0,136.2,131.2,88.0,False,False
U00622,179.5,80.3,M,87.5,138.2,133.2,87.5,False,False
U01818,179.5,89.6,M,84.6,134.8,129.8,84.6,False,False
U00754,179.5,89.7,M,85.5,137.5,132.5,85.5,False,False
U02529,179.5,76.8,M,82.2,135.5,130.5,82.2,False,False
U03192,179.5,83.0,M,89.4,135.7,130.7,89.4,False,False
U02401,179.5,76.5,M,88.5,135.8,130.8,88.5,False,False
U02778,179.5,81.3,M,88.3,137.7,132.7,88.3,False,False
U01680,179.5,70.1,M,87.4,137.5,132.5,87.4,False,False
U03928,179.5,79.6,M,86.4,136.3,131.3,86.4,False,False
U02704,179.5,71.9,M,83.4,137.0,132.0,83.4,False,False
U03802,179.5,97.7,M,89.6,137.6,132.6,89.6,False,False
U03425,179.6,85.3,M,89.7,135.3,130.3,89.7,False,False
U02243,179.6,101.7,M,88.0,139.1,134.1,88.0,False,False
U02870,179.6,95.4,M,85.6,134.6,129.6,85.6,False,False
U01744,179.6,69.4,M,86.8,135.1,130.1,86.8,False,False
U03221,179.6,90.8,M,86.8,135.7,130.7,86.8,False,False
U02846,179.6,93.9,M,87.9,135.7,130.7,87.9,False,False
U01915,179.6,111.0,M,90.0,135.1,130.1,90.0,False,False
U01304,179.6,114.6,M,90.7,136.3,131.3,90.7,False,False
U00962,179.6,98.4,M,89.8,136.6,131.6,89.8,False,False
U03499,179.6,84.0,M,86.0,134.8,129.8,86.0,False,False
U02348,179.6,81.4,M,87.6,137.6,132.6,87.6,False,False
U01288,179.6,71.2,M,82.7,136.0,131.0,82.7,False,False
U03881,179.6,87.3,M,83.4,135.2,130.2,83.4,False,False
U01233,179.6,92.9,M,83.4,134.0,129.0,83.4,False,False
U01579,179.6,91.6,M,86.4,135.3,130.3,86.4,False,False
U02853,179.7,103.9,M,89.1,135.8,130.8,89.1,False,False
U00703,179.7,109.5,M,82.1,136.6,131.6,82.1,False,False
U01344,179.7,85.5,M,85.6,134.9,129.9,85.6,False,False
U02156,179.7,112.9,M,86.0,136.7,131.7,86.0,False,False
U02463,179.7,76.5,M,83.5,133.0,128.0,83.5,False,False
U01743,179.7,98.2,M,89.8,135.4,130.4,89.8,False,False
U03411,179.7,97.1,M,90.9,140.2,135.2,90.9,False,False
U00141,179.7,94.9,M,86.8,134.8,129.8,86.8,False,False
U01312,179.7,91.1,M,88.3,136.4,131.4,88.3,False,False
U01091,179.7,82.0,M,88.1,136.6,131.6,88.1,False,False
U01799,179.7,123.5,M,90.0,134.4,129.4,90.0,False,False
U03849,179.7,95.0,M,85.8,136.5,131.5,85.8,False,False
U03300,179.7,101.2,M,87.3,136.9,131.9,87.3,False,False
U03959,179.7,91.2,M,84.0,136.0,131.0,84.0,False,False
U02924,179.7,78.4,M,83.0,135.9,130.9,83.0,False,False
U01488,179.7,72.0,M,88.3,136.7,131.7,88.3,False,False
U02865,179.8,78.1,M,83.3,134.2,129.2,83.3,False,False
U02138,179.8,90.2,M,86.4,135.9,130.9,86.4,False,False
U03880,179.8,89.0,M,87.6,137.8,132.8,87.6,False,False
U01376,179.8,85.2,M,83.2,134.8,129.8,83.2,False,False
U03204,179.8,89.1,M,85.9,135.7,130.7,85.9,False,False
U03324,179.8,79.8,M,89.2,136.5,131.5,89.2,False,False
U01807,179.8,97.3,M,88.8,138.2,133.2,88.8,False,False
U01824,179.8,88.7,M,85.8,135.8,130.8,85.8,False,False
U02418,179.8,84.0,M,85.8,137.8,132.8,85.8,False,False
U02501,179.8,88.4,M,86.0,137.1,132.1,86.0,False,False
U02631,179.8,91.6,M,83.0,136.0,131.0,83.0,False,False
U01758,179.8,97.1,M,87.5,134.4,129.4,87.5,False,False
U00989,179.8,116.1,M,88.6,135.8,130.8,88.6,False,False
U03366,179.8,88.7,M,89.7,135.3,130.3,89.7,False,False
U00677,179.8,93.2,M,85.3,136.4,131.4,85.3,False,False
U02188,179.8,93.0,M,89.2,137.8,132.8,89.2,False,False
U00950,179.8,86.0,M,86.1,138.2,133.2,86.1,False,False
U03536,179.8,65.1,M,88.8,137.4,132.4,88.8,False,False
U02726,179.8,88.2,M,85.6,137.2,132.2,85.6,False,False
U01434,179.8,102.0,M,87.5,137.4,132.4,87.5,False,False
U05518,179.8,87.5,F,84.3,135.3,130.3,84.3,False,False
U00376,179.8,68.9,M,82.2,139.3,134.3,82.2,False,False
U02806,179.8,72.1,M,86.3,138.6,133.6,86.3,False,False
U03089,179.8,92.7,M,88.3,135.4,130.4,88.3,False,False
U03994,179.8,86.9,M,89.8,137.1,132.1,89.8,False,False
U01564,179.8,96.7,M,87.5,134.7,129.7,87.5,False,False
U01531,179.9,77.2,M,85.6,136.2,131.2,85.6,False,False
U02879,179.9,95.4,M,85.5,134.0,129.0,85.5,False,False
U01729,179.9,105.7,M,87.1,134.3,129.3,87.1,False,False
U04011,179.9,91.7,M,87.3,136.7,131.7,87.3,False,False
U03378,179.9,88.6,M,86.2,137.4,132.4,86.2,False,False
U02581,179.9,108.1,M,89.0,136.2,131.2,89.0,False,False
U02408,179.9,81.9,M,88.0,137.9,132.9,88.0,False,False
U02246,179.9,95.7,M,87.4,137.8,132.8,87.4,False,False
U03683,179.9,97.3,M,86.2,135.4,130.4,86.2,False,False
U01137,179.9,94.9,M,86.7,137.7,132.7,86.7,False,False
U01264,179.9,103.4,M,91.1,137.1,132.1,91.1,False,False
U00080,179.9,98.7,M,86.1,136.2,131.2,86.1,False,False
U02700,179.9,97.5,M,89.5,135.7,130.7,89.5,False,False
U00088,179.9,88.2,M,87.5,134.0,129.0,87.5,False,False
U01166,179.9,101.5,M,88.3,136.2,131.2,88.3,False,False
U01636,179.9,118.0,M,88.3,137.5,132.5,88.3,False,False
U03609,180.0,83.6,M,87.3,137.9,132.9,87.3,False,False
U01135,180.0,89.8,M,90.4,135.8,130.8,90.4,False,False
U01769,180.0,67.0,M,91.6,137.5,132.5,91.6,False,False
U03402,180.0,95.1,M,88.2,135.5,130.5,88.2,False,False
U03637,180.0,133.6,M,88.1,134.3,129.3,88.1,False,False
U00473,180.0,120.4,M,85.6,136.1,131.1,85.6,False,False
U00610,180.0,95.9,M,84.9,133.0,128.0,84.9,False,False
U03384,180.0,77.8,M,84.7,137.2,132.2,84.7,False,False
U03069,180.0,77.4,M,84.8,135.6,130.6,84.8,False,False
U00490,180.0,104.2,M,90.5,135.9,130.9,90.5,False,False
U02664,180.0,82.5,M,82.5,136.4,131.4,82.5,False,False
U00598,180.0,79.3,M,86.0,135.6,130.6,86.0,False,False
U01471,180.0,69.8,M,84.1,134.4,129.4,84.1,False,False
U02691,180.0,86.8,M,85.2,136.7,131.7,85.2,False,False
U02749,180.0,81.9,M,86.0,135.6,130.6,86.0,False,False
U00196,180.0,71.1,M,85.7,136.8,131.8,85.7,False,False
U03102,180.0,94.1,M,86.0,135.9,130.9,86.0,False,False
U00540,180.0,81.8,M,87.5,136.7,131.7,87.5,False,False
U04003,180.0,84.9,M,88.8,135.1,130.1,88.8,False,False
U03905,180.0,96.8,M,87.5,137.9,132.9,87.5,False,False
U00823,180.0,87.1,M,87.0,136.0,131.0,87.0,False,False
U00537,180.0,106.6,M,85.2,133.3,128.3,85.2,False,False
U03542,180.0,84.9,M,86.7,136.7,131.7,86.7,False,False
U02515,180.0,81.9,M,85.2,139.2,134.2,85.2,False,False
U01672,180.0,103.5,M,88.7,137.9,132.9,88.7,False,False
U03721,180.0,84.3,M,85.5,135.8,130.8,85.5,False,False
U03133,180.0,76.5,M,86.8,138.4,133.4,86.8,False,False
U02953,180.0,86.9,M,90.0,136.8,131.8,90.0,False,False
U00478,180.1,60.3,M,86.5,136.4,131.4,86.5,False,False
U03504,180.1,87.1,M,88.3,137.5,132.5,88.3,False,False
U03051,180.1,93.2,M,90.9,138.9,133.9,90.9,False,False
U00831,180.1,71.0,M,86.5,135.8,130.8,86.5,False,False
U02681,180.1,91.2,M,87.7,136.8,131.8,87.7,False,False
U03665,180.1,110.7,M,87.0,137.3,132.3,87.0,False,False
U03165,180.1,84.2,M,84.3,134.7,129.7,84.3,False,False
U01451,180.1,68.7,M,85.4,138.4,133.4,85.4,False,False
U02049,180.1,116.2,M,88.8,134.8,129.8,88.8,False,False
U02220,180.1,69.6,M,85.8,136.7,131.7,85.8,False,False
U02669,180.1,89.0,M,88.5,137.8,132.8,88.5,False,False
U01328,180.1,125.6,M,87.9,135.1,130.1,87.9,False,False
U01030,180.2,78.2,M,84.7,139.0,134.0,84.7,False,False
U00595,180.2,96.8,M,86.9,138.1,133.1,86.9,False,False
U00325,180.2,80.9,M,83.5,136.3,131.3,83.5,False,False
U00861,180.2,92.6,M,86.2,135.8,130.8,86.2,False,False
U02896,180.2,81.7,M,84.2,134.0,129.0,84.2,False,False
U03668,180.2,105.5,M,92.3,137.2,132.2,92.3,False,False
U00881,180.2,95.8,M,88.2,137.0,132.0,88.2,False,False
U00681,180.2,83.7,M,87.2,137.8,132.8,87.2,False,False
U02708,180.2,84.3,M,88.0,136.0,131.0,88.0,False,False
U01163,180.2,86.2,M,85.9,135.3,130.3,85.9,False,False
U03634,180.2,90.3,M,88.1,137.8,132.8,88.1,False,False
U01498,180.2,84.3,M,86.0,138.1,133.1,86.0,False,False
U02295,180.2,67.6,M,90.1,139.7,134.7,90.1,False,False
U00649,180.2,81.6,M,86.5,136.4,131.4,86.5,False,False
U02536,180.2,64.0,M,85.0,136.2,131.2,85.0,False,False
U01871,180.2,85.6,M,87.7,138.3,133.3,87.7,False,False
U03400,180.2,93.2,M,88.5,138.0,133.0,88.5,False,False
U03401,180.2,87.9,M,85.9,135.7,130.7,85.9,False,False
U00266,180.2,108.4,M,85.8,138.3,133.3,85.8,False,False
U02366,180.3,99.8,M,89.4,138.2,133.2,89.4,False,False
U01076,180.3,78.3,M,87.0,137.7,132.7,87.0,False,False
U03307,180.3,90.0,M,87.3,135.4,130.4,87.3,False,False
U00630,180.3,97.9,M,87.7,136.6,131.6,87.7,False,False
U01919,180.3,106.3,M,90.2,135.2,130.2,90.2,False,False
U02083,180.3,126.0,M,90.2,141.0,136.0,90.2,False,False
U02192,180.3,93.5,M,82.1,132.4,127.4,82.1,False,False
U02219,180.3,95.1,M,87.5,137.4,132.4,87.5,False,False
U01812,180.3,82.3,M,88.2,135.1,130.1,88.2,False,False
U03079,180.3,90.8,M,86.7,136.0,131.0,86.7,False,False
U00758,180.3,94.6,M,87.4,137.0,132.0,87.4,False,False
U03235,180.3,80.2,M,85.3,134.1,129.1,85.3,False,False
U01255,180.3,73.0,M,89.5,138.3,133.3,89.5,False,False
U00160,180.3,87.2,M,87.1,137.5,132.5,87.1,False,False
U02746,180.3,100.1,M,83.4,136.2,131.2,83.4,False,False
U00518,180.3,92.7,M,86.1,137.5,132.5,86.1,False,False
U01738,180.3,77.3,M,86.4,138.2,133.2,86.4,False,False
U00835,180.3,93.1,M,85.8,138.7,133.7,85.8,False,False
U01276,180.3,87.4,M,86.8,135.4,130.4,86.8,False,False
U02794,180.3,72.5,M,86.8,136.3,131.3,86.8,False,False
U00545,180.3,86.7,M,89.5,136.4,131.4,89.5,False,False
U02756,180.3,82.5,M,86.8,136.4,131.4,86.8,False,False
U00539,180.3,101.8,M,85.1,133.7,128.7,85.1,False,False
U01302,180.3,91.5,M,83.3,135.7,130.7,83.3,False,False
U01025,180.3,96.2,M,89.0,137.7,132.7,89.0,False,False
U03987,180.3,95.2,M,88.0,132.4,127.4,88.0,False,False
U02476,180.4,73.8,M,84.0,134.5,129.5,84.0,False,False
U02311,180.4,84.7,M,87.5,135.2,130.2,87.5,False,False
U00772,180.4,101.4,M,88.5,138.7,133.7,88.5,False,False
U00575,180.4,94.2,M,88.5,134.9,129.9,88.5,False,False
U02544,180.4,74.1,M,84.9,135.5,130.5,84.9,False,False
U01375,180.4,81.3,M,87.7,138.1,133.1,87.7,False,False
U03277,180.4,85.6,M,86.8,136.7,131.7,86.8,False,False
U02677,180.4,74.3,M,85.6,136.8,131.8,85.6,False,False
U02474,180.4,96.5,M,86.5,135.3,130.3,86.5,False,False
U04002,180.4,73.5,M,85.0,135.9,130.9,85.0,False,False
U03119,180.4,100.2,M,85.0,134.8,129.8,85.0,False,False
U01438,180.4,102.9,M,88.2,137.7,132.7,88.2,False,False
U00156,180.4,89.5,M,88.3,138.5,133.5,88.3,False,False
U02666,180.4,94.6,M,87.6,135.6,130.6,87.6,False,False
U02919,180.4,87.6,M,85.9,135.4,130.4,85.9,False,False
U01796,180.4,96.6,M,87.7,135.7,130.7,87.7,False,False
